name,namefr,type1,type1fr,type2/none,type2fr/none,generation,index,description,descriptionfr,image(link),hasMegaEvolution,weight(in kg),legendary,fabulous,size(in meter),biomes(where we can found it),evolution-stade,color,isMaxEvolution,hasBeenInAshTeam,hasGenderDifference,isFormSwitchable,baseHappiness,captureRate
rapidash,Galopa,fire,Feu,none,none,1,78,"Very competitive, this POKéMON will chase anything that moves fast in the hopes of racing it.","Au grand galop, sa crinière de feu disperse au vent une myriade d’étincelles ardentes.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/78.png,False,95.0,False,False,1.7,N/A,2,yellow,True,False,False,False,70,60
slowpoke,Ramoloss,water,Eau,psychic,Psy,1,79,Incredibly slow and dopey. It takes 5 seconds for it to feel pain when under attack.,"Bien que lent, c’est un pêcheur adroit qui utilise sa queue. Elle est insensible aux morsures.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/79.png,False,36.0,False,False,1.2,N/A,1,pink,False,False,False,False,70,190
slowbro,Flagadoss,water,Eau,psychic,Psy,1,80,The SHELLDER that is latched onto SLOWPOKE's tail is said to feed on the host's left over scraps.,Ce grand benêt connaît des éclairs de lucidité lorsque le Kokiyas de sa queue se met à mordre.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/80.png,True,78.5,False,False,1.6,N/A,2,pink,True,False,False,True,70,75
magnemite,Magnéti,electric,Électrik,steel,Acier,1,81,Uses anti-gravity to stay suspended. Appears without warning and uses THUNDER WAVE and similar moves.,"Plus la rotation de ses extrémités est rapide, plus la force du champ magnétique qu’il génère est grande.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/81.png,False,6.0,False,False,0.3,N/A,1,gray,False,False,False,False,70,190
magneton,Magnéton,electric,Électrik,steel,Acier,1,82,Formed by several MAGNEMITEs linked together. They frequently appear when sunspots flare up.,Des groupes apparaissent si des taches solaires couvrent le soleil. Ils brouillent les télévisions.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/82.png,False,60.0,False,False,1.0,N/A,2,gray,False,False,False,False,70,60
farfetchd,Canarticho,normal,Normal,flying,Vol,1,83,The sprig of green onions it holds is its weapon. It is used much like a metal sword.,"Il ne peut pas vivre sans son légume, c’est pourquoi il le protégera au péril de sa vie.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/83.png,False,15.0,False,False,0.8,N/A,1,brown,False,False,False,False,70,45
doduo,Doduo,normal,Normal,flying,Vol,1,84,A bird that makes up for its poor flying with its fast foot speed. Leaves giant footprints.,Ses deux cerveaux semblent communiquer leurs émotions grâce à un lien télépathique.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/84.png,False,39.2,False,False,1.4,N/A,1,brown,False,False,True,False,70,190
dodrio,Dodrio,normal,Normal,flying,Vol,1,85,"Uses its three brains to execute complex plans. While two heads sleep, one head stays awake.","Quand Doduo connaît cette étrange évolution, l’une de ses têtes se dédouble. Il atteint les 60 km/h.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/85.png,False,85.2,False,False,1.8,N/A,2,brown,True,False,True,False,70,45
seel,Otaria,water,Eau,none,none,1,86,The protruding horn on its head is very hard. It is used for bashing through thick ice.,"Un habitant des icebergs. En mer, il utilise la corne sur sa tête pour briser la banquise.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/86.png,False,90.0,False,False,1.1,N/A,1,white,False,False,False,False,70,190
dewgong,Lamantine,water,Eau,ice,Glace,1,87,Stores thermal energy in its body. Swims at a steady 8 knots even in intensely cold waters.,"Son corps est couvert d’un grand manteau blanc qui, dans la neige, le dissimule aux yeux des prédateurs.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/87.png,False,120.0,False,False,1.7,N/A,2,white,True,False,False,False,70,75
grimer,Tadmorv,poison,Poison,none,none,1,88,Appears in filthy areas. Thrives by sucking up polluted sludge that is pumped out of factories.,Il est né d’un torrent de boue exposé aux rayons X de la lune. Il vit dans les ordures.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/88.png,False,30.0,False,False,0.9,N/A,1,purple,False,False,False,False,70,190
muk,Grotadmorv,poison,Poison,none,none,1,89,"Thickly covered with a filthy, vile sludge. It is so toxic, even its footprints contain poison.",Son corps exsude un fluide toxique qui tue instantanément les plantes et les arbres au contact.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/89.png,False,30.0,False,False,1.2,N/A,2,purple,True,False,False,False,70,75
shellder,Kokiyas,water,Eau,none,none,1,90,Its hard shell repels any kind of attack. It is vulnerable only when its shell is open.,Il nage à reculons en ouvrant et en refermant ses deux coquilles. Il laisse traîner sa large langue.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/90.png,False,4.0,False,False,0.3,N/A,1,purple,False,False,False,False,70,190
cloyster,Crustabri,water,Eau,ice,Glace,1,91,"When attacked, it launches its horns in quick volleys. Its innards have never been seen.",Il se défend en fermant sa coquille et projette des piquants qui repoussent ses agresseurs.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/91.png,False,132.5,False,False,1.5,N/A,2,purple,True,False,False,False,70,60
gastly,Fantominus,ghost,Spectre,poison,Poison,1,92,"Almost invisible, this gaseous POKéMON cloaks the target and puts it to sleep without notice.",Son corps composé de gaz toxique pourrait asphyxier n’importe qui en quelques secondes.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/92.png,False,0.1,False,False,1.3,N/A,1,purple,False,False,False,False,70,190
haunter,Spectrum,ghost,Spectre,poison,Poison,1,93,"Because of its ability to slip through block walls, it is said to be from an­ other dimension.",Il adore se tapir dans l’ombre et faire frissonner ses proies en leur touchant l’épaule.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/93.png,False,0.1,False,False,1.6,N/A,2,purple,False,False,False,False,70,90
gengar,Ectoplasma,ghost,Spectre,poison,Poison,1,94,"Under a full moon, this POKéMON likes to mimic the shadows of people and laugh at their fright.","Si vous croisez un regard inquiétant qui perce la nuit, c’est sûrement un Ectoplasma.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/94.png,True,40.5,False,False,1.5,N/A,3,purple,True,False,False,True,70,45
onix,Onix,rock,Roche,ground,Sol,1,95,"As it grows, the stone portions of its body harden to become similar to a diamond, but colored black.",Il se nourrit des pierres qu’il rencontre en creusant le sol. Il peut creuser à 80 km/h!,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/95.png,False,210.0,False,False,8.8,N/A,1,gray,False,False,False,False,70,45
drowzee,Soporifik,psychic,Psy,none,none,1,96,Puts enemies to sleep then eats their dreams. Occasionally gets sick from eating bad dreams.,Son grand nez lui permet de lire les rêves d’autrui. Il adore les songes amusants.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/96.png,False,32.4,False,False,1.0,N/A,1,yellow,False,False,False,False,70,190
hypno,Hypnomade,psychic,Psy,none,none,1,97,"When it locks eyes with an enemy, it will use a mix of PSI moves such as HYPNOSIS and CONFUSION.","La vue de son pendule oscillant endort en trois secondes, même quand on vient de se réveiller.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/97.png,False,75.6,False,False,1.6,N/A,2,yellow,True,False,True,False,70,75
krabby,Krabby,water,Eau,none,none,1,98,"Its pincers are not only powerful weapons, they are used for balance when walking sideways.",Il creuse son terrier sur des plages sablonneuses. Ses pinces repoussent si on les brise.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/98.png,False,6.5,False,False,0.4,N/A,1,red,False,False,False,False,70,225
kingler,Krabboss,water,Eau,none,none,1,99,"The large pincer has 10000 hp of crushing power. However, its huge size makes it unwieldy to use.",Sa grande pince possède une puissance de 10 000 chevaux. Son poids la rend difficile à manier.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/99.png,False,60.0,False,False,1.3,N/A,2,red,True,False,False,False,70,60
voltorb,Voltorbe,electric,Électrik,none,none,1,100,"Usually found in power plants. Easily mistaken for a POKé BALL, they have zapped many people.",Il ressemble à une Poké Ball. Ce Pokémon dangereux peut exploser ou s’électrifier au toucher.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/100.png,False,10.4,False,False,0.5,N/A,1,red,False,False,False,False,70,190
electrode,Électrode,electric,Électrik,none,none,1,101,It stores electric energy under very high pressure. It often explodes with little or no provocation.,Il se laisse porter par les vents lorsque son corps est gonflé d’électricité à en éclater.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/101.png,False,66.6,False,False,1.2,N/A,2,red,True,False,False,False,70,60
exeggcute,Noeunoeuf,grass,Plante,psychic,Psy,1,102,"Often mistaken for eggs. When disturbed, they quickly gather and attack in swarms.",Ces six œufs communiquent par télépathie. Ils peuvent se réunir rapidement si on les sépare.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/102.png,False,2.5,False,False,0.4,N/A,1,pink,False,False,False,False,70,90
exeggutor,Noadkoko,grass,Plante,psychic,Psy,1,103,"Legend has it that on rare occasions, one of its heads will drop off and continue on as an EXEGGCUTE.","On l’appelle “jungle sur pattes”. Si une tête devient trop grosse, elle tombe et produit un Noeunoeuf.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/103.png,False,120.0,False,False,2.0,N/A,2,yellow,True,False,False,False,70,45
cubone,Osselait,ground,Sol,none,none,1,104,"Because it never removes its skull helmet, no one has ever seen this POKéMON's real face.","Il pleure en pensant à sa mère disparue, et ses larmes résonnent dans son crâne creux.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/104.png,False,6.5,False,False,0.4,N/A,1,brown,False,False,False,False,70,190
marowak,Ossatueur,ground,Sol,none,none,1,105,The bone it holds is its key weapon. It throws the bone skillfully like a boomerang to KO targets.,Ce Pokémon sauvage possède des os depuis sa naissance. Il s’en sert pour combattre avec dextérité.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/105.png,False,45.0,False,False,1.0,N/A,2,brown,True,False,False,False,70,75
hitmonlee,Kicklee,fighting,Combat,none,none,1,106,"When in a hurry, its legs lengthen progressively. It runs smoothly with extra long, loping strides.","Ses pattes élastiques s’allongent, ce qui ne manque jamais de surprendre au premier combat.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/106.png,False,49.8,False,False,1.5,N/A,2,brown,True,False,False,False,70,45
hitmonchan,Tygnon,fighting,Combat,none,none,1,107,"While apparently doing nothing, it fires punches in lightning fast volleys that are impossible to see.","Même le béton cède sous ses  poings dévastateurs. Au combat, il s’essouffle au bout de 3 minutes.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/107.png,False,50.2,False,False,1.4,N/A,2,brown,True,False,False,False,70,45
lickitung,Excelangue,normal,Normal,none,none,1,108,Its tongue can be extended like a chameleon's. It leaves a tingling sensation when it licks enemies.,"Quand il déploie sa langue de près de deux mètres, sa queue s’agite. Elles seraient reliées entre elles.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/108.png,False,65.5,False,False,1.2,N/A,1,pink,False,False,False,False,70,45
koffing,Smogo,poison,Poison,none,none,1,109,"Because it stores several kinds of toxic gases in its body, it is prone to exploding without warning.","Il flotte en retenant des gaz plus légers que l’air. Ceux-ci sont explosifs, en plus d’être fétides.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/109.png,False,1.0,False,False,0.6,N/A,1,purple,False,False,False,False,70,190
weezing,Smogogo,poison,Poison,none,none,1,110,"Where two kinds of poison gases meet, 2 KOFFINGs can fuse into a WEEZING over many years.","Il grandit en absorbant les gaz des détritus. Des triplés existent, bien qu’ils soient fort rares.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/110.png,False,9.5,False,False,1.2,N/A,2,purple,True,False,False,False,70,60
rhyhorn,Rhinocorne,ground,Sol,rock,Roche,1,111,"A POKéMON with a one-track mind. Once it charges,  it won't stop running until it falls asleep.",Ses puissantes charges pourraient démolir n’importe quel bâtiment. Dommage qu’il soit stupide.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/111.png,False,115.0,False,False,1.0,N/A,1,gray,False,False,True,False,70,120
rhydon,Rhinoféros,ground,Sol,rock,Roche,1,112,"Protected by an armor-like hide, it is capable of living in molten lava of 3,600 degrees.","La station debout a libéré ses pattes avant et l’a rendu plus intelligent, mais il est distrait.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/112.png,False,120.0,False,False,1.9,N/A,2,gray,False,False,True,False,70,60
chansey,Leveinard,normal,Normal,none,none,1,113,A rare and elusive POKéMON that is said to bring happiness to those who manage to get it.,Ce Pokémon très serviable distribue ses œufs hautement nutritifs aux humains et Pokémon blessés.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/113.png,False,34.6,False,False,1.1,N/A,2,pink,False,False,False,False,140,30
tangela,Saquedeneu,grass,Plante,none,none,1,114,The whole body is swathed with wide vines that are similar to sea­ weed. Its vines shake as it walks.,Il se cache derrière des lianes bleues recouvertes d’un fin duvet. Il est chatouilleux.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/114.png,False,35.0,False,False,1.0,N/A,1,blue,False,False,False,False,70,45
kangaskhan,Kangourex,normal,Normal,none,none,1,115,The infant rarely ventures out of its mother's protective pouch until it is 3 years old.,Il élève ses petits dans sa poche ventrale. Il attend d’être en lieu sûr pour les laisser jouer dehors.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/115.png,True,80.0,False,False,2.2,N/A,1,brown,True,False,False,True,70,45
